station_id,Aluminium_2019,Aluminium_2020,Ammonium_2019,Ammonium_2020,Boron_2019,Boron_2020,Chloride_2019,Chloride_2020,Coli-like-bacteria-Colilert_2019,Coli-like-bacteria-Colilert_2020,Coli-like-bacteria_2019,Coli-like-bacteria_2020,Colony-count-at-22-C_2019,Colony-count-at-22-C_2020,Color-Pt-Co-unit_2019,Color-Pt-Co-unit_2020,Color-Pt/Co-scale_2019,Color-Pt/Co-scale_2020,Electrical-conductivity_2019,Electrical-conductivity_2020,Enterococci_2019,Enterococci_2020,Escherichia-coli-Colilert_2019,Escherichia-coli-Colilert_2020,Escherichia-coli_2019,Escherichia-coli_2020,Fluoride_2019,Fluoride_2020,Iron_2019,Iron_2020,Manganese_2019,Manganese_2020,Nitrate_2019,Nitrate_2020,Nitrite_2019,Nitrite_2020,Odour-dilution-level_2019,Odour-dilution-level_2020,Oxidability_2019,Oxidability_2020,Smell-ball-units_2019,Smell-ball-units_2020,Sodium_2019,Sodium_2020,Sulphate_2019,Sulphate_2020,Taste-ball-units_2019,Taste-ball-units_2020,Taste-dilution-degree_2019,Taste-dilution-degree_2020,Turbidity-NTU_2019,Turbidity-NTU_2020,pH _2019,pH _2020,compliance_2019,compliance_2020,compliance_2021
1307,,10.0,0.15,0.14,,0.2,,117.0,,,77.0,0.0,54.0,60.0,,,0.0,0.0,706.0,720.0,5.0,0.0,,,4.0,0.0,,0.5,200.0,197.0,10.0,36.0,,1.0,,0.003,1.0,1.0,1.1,1.5,,,,84.0,,1.0,,,1.0,1.0,3.7,3.4,7.5,8.0,1,0,0
330,,,0.05,0.05,,,,,,,0.0,0.0,300.0,0.0,,,0.0,0.0,463.0,565.0,,,,,0.0,0.0,,,20.0,151.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.3,0,0,0
1724,,,0.94,0.97,,,,,,,0.0,0.0,300.0,300.0,,,5.0,16.0,560.0,481.0,,,,,0.0,0.0,,,160.0,200.0,,,,,,0.025,,,,,2.0,2.0,,,,,1.0,2.0,,,0.6,0.5,8.17,8.01,1,1,0
773,,,0.3,0.05,,,,,,,0.0,0.0,0.0,0.0,5.0,5.0,,3.0,838.0,943.0,0.0,0.0,,,0.0,0.0,,,,20.0,,5.0,,,,,,1.0,,1.5,0.0,0.0,,104.4,,66.0,0.0,0.0,,,0.3,1.0,7.4,7.5,0,0,0
442,10.0,10.0,0.05,0.05,0.1,0.1,3.0,19.0,,,1.0,0.0,34.0,218.0,5.0,5.0,0.0,0.0,719.0,722.0,0.0,0.0,,,0.0,0.0,0.1,0.6,34.0,20.0,10.0,13.0,1.7,13.0,0.02,0.05,1.0,1.0,1.3,1.7,0.0,0.0,3.0,15.0,8.5,68.0,1.0,0.0,1.0,1.0,1.0,1.0,7.39,7.37,1,0,0
381,,,0.05,0.05,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,329.0,580.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.5,0,0,0
346,10.0,10.0,0.05,0.06,0.1,0.1,27.0,31.0,,,0.0,0.0,8.0,14.0,5.0,5.0,0.0,0.0,678.0,751.0,0.0,0.0,,,0.0,0.0,0.2,0.3,45.0,100.0,10.0,12.0,1.0,1.6,0.002,0.01,1.0,1.0,1.7,1.3,0.0,0.0,16.0,17.0,48.0,51.0,0.0,0.0,1.0,1.0,1.0,1.0,7.5,7.5,0,0,0
679,,,0.08,,,,,,,,0.0,0.0,4.0,0.0,,,7.5,6.1,849.0,820.0,0.0,0.0,,,0.0,0.0,,,166.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,0.87,0.65,8.08,8.21,0,0,0
345,10.0,,0.05,0.05,0.1,,1.2,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,520.0,517.0,0.0,,,,0.0,0.0,0.2,,20.0,20.0,11.0,,1.0,,0.002,,1.0,1.0,1.7,,,,5.5,,2.1,,,,1.0,1.0,1.0,1.0,7.3,7.3,0,0,0
515,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,425.0,330.0,,,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.2,0,0,0
838,,,,,0.896,0.816,,,,,0.0,0.0,17.0,82.0,,,3.0,3.0,,449.0,,,,,0.0,0.0,0.95,1.04,31.0,44.0,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,0.5,0.5,7.49,7.37,0,0,0
2302,,10.0,,0.13,,5.0,,48.0,71.4,1.0,,,53.0,34.0,,,,6.0,,423.0,0.0,0.0,0.0,0.0,,,,0.67,,150.0,,19.4,,0.5,,0.01,,1.0,,1.2,,,,29.2,,31.0,,,,1.0,,1.0,,8.0,1,1,1
635,0.002,0.002,0.092,0.08,0.817,0.333,21.5,21.4,,,0.0,0.0,73.0,4.0,,,15.0,8.1,569.0,567.0,0.0,0.0,,,0.0,0.0,0.76,0.68,0.01,16.0,30.0,30.0,0.01,0.01,0.01,0.01,1.0,2.0,0.5,1.04,,,121.3,128.7,6.9,6.5,,,1.0,2.0,0.89,0.73,8.1,8.2,0,0,1
459,,,0.05,,,,,,,,0.0,0.0,14.0,4.0,,,0.0,0.0,528.0,658.0,,,,,0.0,0.0,,,20.0,,10.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.1,0,0,0
755,,,0.05,0.03,,,,,,,0.0,0.0,0.0,,5.0,5.0,,,542.0,517.0,,,,,0.0,0.0,,,31.0,32.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.3,0.3,7.5,7.1,0,0,0
1369,,,0.05,0.07,,,2.5,2.5,,,0.0,0.0,0.0,75.0,,,0.0,0.0,479.0,488.0,0.0,0.0,,,0.0,0.0,,,124.0,284.0,13.0,39.0,,1.0,,0.002,1.0,1.0,1.7,2.5,,,114.0,117.0,1.8,2.2,,,,,1.0,1.0,7.6,7.5,0,1,0
994,,5.0,0.044,0.08,,0.418,,18.0,0.0,0.0,,,,3.0,,,8.0,7.0,743.0,717.0,,0.0,0.0,0.0,,,,0.47,10.0,10.0,,3.2,,0.5,,0.01,,2.0,,1.6,,,,35.2,,28.0,,,,2.0,0.5,1.0,7.3,7.5,0,0,0
1273,,,,,,,,,,,0.0,0.0,31.0,24.0,6.3,7.3,,,482.0,491.0,,,,,0.0,0.0,,,34.0,35.0,20.0,20.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.3,0.2,7.8,7.8,0,0,0
1184,,,,,,,,,0.0,0.0,,,252.0,4.0,,,2.0,2.0,334.0,323.0,,,0.0,0.0,,,,,47.0,64.0,,,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,7.6,7.9,0,0,0
254,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,426.0,505.0,,,,,0.0,0.0,,,88.0,20.0,77.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.5,1,0,0
287,20.0,,0.05,,0.3,,3.8,,,,0.0,,0.0,,,,0.0,0.0,129.0,369.0,0.0,,,,0.0,,0.6,,20.0,,10.0,,1.0,,0.002,,1.0,1.0,1.0,,,,35.0,,2.9,,,,1.0,1.0,1.0,1.0,8.6,7.7,0,0,1
1137,,,0.08,0.08,0.017,,,,,,0.0,0.0,,,,,6.9,6.4,627.0,576.0,0.0,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,0.3,,,,,,28.2,,,,1.0,1.0,1.57,0.5,7.25,7.39,0,0,0
939,,20.0,0.08,0.27,,0.16,,33.0,,,0.0,0.0,,36.0,,5.0,10.4,,562.0,591.0,0.0,0.0,,,0.0,0.0,,0.67,,40.0,,8.8,,1.5,,0.007,1.0,,0.77,1.4,,1.0,,590.0,,5.0,,,,,0.5,0.88,7.83,8.1,0,1,0
686,2.7,,0.05,0.05,0.509,,39.0,,,,0.0,0.0,30.0,3.0,,,3.0,3.0,523.0,526.0,,,,,0.0,0.0,1.23,1.5,92.0,,5.6,,0.2,,0.003,0.003,,,0.83,,1.0,1.0,44.8,,7.0,,1.0,1.0,,,0.5,0.5,7.71,7.69,0,0,0
1077,,,0.05,0.05,,,,,,,0.0,0.0,,0.0,5.0,5.0,,,369.0,413.0,0.0,0.0,,,0.0,0.0,,,38.0,52.0,0.5,0.5,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,7.83,7.8,0,0,0
2200,,,0.06,0.05,0.1,0.1,17.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,719.0,736.0,5.0,0.0,,,0.0,0.0,,,59.0,20.0,10.0,10.0,1.0,1.0,0.002,0.002,1.0,1.0,1.2,1.5,,,157.0,201.0,28.0,31.0,,,,,1.0,1.0,7.6,7.4,1,0,1
1110,5.0,,0.21,0.24,0.085,,170.0,161.0,0.0,0.0,,,24.0,3.0,,,3.0,4.0,742.0,795.0,0.0,0.0,0.0,0.0,,,1.0,0.96,72.0,86.0,33.0,18.0,4.4,0.89,0.023,0.01,2.0,2.0,1.6,1.6,,,61.3,52.8,19.0,17.0,,,1.0,,1.0,1.4,8.1,8.1,0,0,0
525,,,0.14,0.14,,,,,,,0.0,0.0,,1.0,2.8,2.5,,,520.0,528.0,,,,,0.0,0.0,,,49.0,57.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.2,0.2,7.7,7.6,0,0,0
1052,,,,0.05,,,,,0.0,0.0,,,24.0,10.0,,,3.0,3.0,551.0,607.0,,,0.0,0.0,,,,,30.0,46.0,5.0,5.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.7,7.9,0,0,0
429,,,0.08,0.058,,,,,,,0.0,0.0,300.0,23.0,,,10.0,5.0,990.0,878.0,0.0,,,,0.0,0.0,,,72.9,40.0,,,,,0.004,0.045,5.0,,1.0,1.2,1.0,1.0,,,,,1.0,1.0,4.0,,2.24,0.14,8.3,8.3,0,0,0
832,,,0.22,0.26,,,194.0,,0.0,0.0,,,4.0,40.0,,,2.0,9.0,835.0,1044.0,,,0.0,0.0,,,,,18.0,363.0,5.0,50.0,,,,,2.0,4.0,,,,,,,,,,,2.0,4.0,1.0,1.0,8.2,8.0,0,1,0
565,,,,,,,,,,,0.0,0.0,4.0,22.0,,,0.0,0.0,346.0,357.0,,,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.8,7.6,0,0,0
435,,,,0.05,,,,,,,0.0,0.0,3.0,2.0,5.4,6.2,,,473.0,473.0,,,,,0.0,0.0,,,24.0,20.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.3,0.2,7.9,7.8,0,0,0
1138,,,0.11,0.08,0.728,,,,,,0.0,0.0,,,,,7.3,6.9,469.0,502.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,2.8,,,,1.0,1.0,1.0,1.0,7.97,7.62,0,0,0
1808,5.0,,0.08,0.08,0.015,,,,,,0.0,0.0,,,,,8.1,3.0,593.0,586.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,2.8,,,,,,1.0,1.0,1.73,0.68,7.37,7.31,0,0,0
574,,,,,,,,,,,0.0,0.0,166.0,94.0,,,0.0,0.0,461.0,451.0,,0.0,,,0.0,0.0,,,20.0,20.0,33.0,18.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.7,7.5,0,0,0
970,20.0,,0.21,0.17,0.1,,150.0,,,0.0,0.0,,2.0,,,,5.0,5.0,730.0,710.0,0.0,0.0,,0.0,0.0,,0.79,,24.0,20.0,61.0,42.0,0.1,,0.016,,,,,,,,51.0,,22.0,,,,,,0.5,0.5,8.0,8.0,1,0,1
871,4.2,5.0,0.08,0.09,0.154,0.13,208.0,198.0,0.0,0.0,0.0,0.0,33.0,69.0,5.0,5.0,8.3,6.8,970.0,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.69,339.0,131.0,2.0,2.0,0.45,0.45,0.01,0.01,1.0,4.0,1.34,1.2,0.0,0.0,93.6,99.0,3.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,8.15,8.22,1,0,0
623,10.0,10.0,0.23,,0.1,,2.5,2.6,,,0.0,0.0,0.0,10.0,,,0.0,0.0,336.0,328.0,0.0,0.0,,,0.0,0.0,1.1,,177.0,20.0,10.0,10.0,1.0,1.0,0.002,0.002,1.0,1.0,1.1,1.1,,,12.0,94.0,5.6,4.9,,,,1.0,1.0,1.0,7.3,7.8,0,0,0
281,,,0.14,0.05,,,,,,,0.0,0.0,1.0,0.0,9.8,,,0.0,502.0,403.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,,1.0,,,0.0,,,,,,0.0,,,1.0,0.4,1.0,7.7,7.6,0,0,0
433,,,0.05,,,,,,,,0.0,0.0,0.0,56.0,,,0.0,0.0,357.0,507.0,,,,,0.0,0.0,,,48.0,20.0,,28.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.2,1.0,8.1,7.4,0,0,0
170,,,0.25,0.24,,,29.0,,,,0.0,0.0,17.0,,,,8.8,7.0,631.0,662.0,,,,,0.0,0.0,,,,,,,,1.0,,0.007,5.0,2.0,0.64,,,,,,20.3,,,,5.0,2.0,0.62,1.86,7.74,7.6,0,0,1
225,,,0.05,0.05,,,,,,,0.0,0.0,43.0,9.0,,,,0.0,379.0,370.0,0.0,0.0,,,0.0,0.0,,,20.0,68.0,10.0,10.0,,,,,,1.0,2.0,2.4,,,115.0,114.0,1.0,1.0,,,,,,1.0,7.7,7.7,0,0,0
971,754.0,5.0,0.08,0.08,0.018,0.033,17.7,8.7,,,0.0,0.0,4.0,0.0,,,9.3,6.8,787.0,601.0,0.0,0.0,,,0.0,0.0,0.33,0.33,40.0,45.7,30.0,30.0,18.0,15.6,0.004,0.004,1.0,1.0,0.3,1.5,,,7.0,4.7,27.5,24.4,,,1.0,1.0,0.73,0.97,7.57,7.85,1,0,0
1919,14.1,,0.2,0.21,0.183,,,,,,0.0,0.0,,,,,11.1,10.0,424.0,410.0,,,,,0.0,0.0,,,,,,,,,,,1.0,5.0,,,,,28.0,,,,,,1.0,5.0,1.14,0.62,7.67,7.77,0,0,0
875,5.0,5.0,0.16,0.2,0.524,0.582,27.0,22.0,0.0,2.0,,,125.0,120.0,,,2.0,7.0,520.0,526.0,0.0,0.0,0.0,0.0,,,0.9,0.85,95.0,75.0,9.2,9.1,0.45,0.5,0.01,0.01,2.0,2.0,0.72,1.7,,,35.4,33.7,16.0,19.0,,,2.0,2.0,1.7,1.0,7.5,7.8,0,1,0
207,,,0.24,,,,,,,,0.0,0.0,66.0,4.0,,,0.0,,464.0,,0.0,0.0,,,0.0,0.0,,,20.0,,300.0,,,,,,1.0,,1.5,,,,4.7,,1.0,,,,1.0,,1.0,,7.5,,1,0,0
715,,,,0.05,,,,,0.0,,,0.0,14.0,2.0,,,4.0,3.0,624.0,651.0,0.0,0.0,0.0,,,0.0,,,15.0,50.0,,,,,,,2.0,,,5.6,,1.0,,,,,,1.0,2.0,,1.0,0.5,7.1,7.15,0,1,0
516,10.0,,0.05,,0.1,,14.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,352.0,356.0,0.0,,,,0.0,0.0,0.2,,20.0,29.0,82.0,13.0,1.6,,0.002,,1.0,1.0,1.3,,,,6.0,,21.0,,,,1.0,1.0,1.0,1.0,7.5,7.5,1,0,0
579,,,,,,,,,,,0.0,0.0,11.0,0.0,,,0.0,0.0,491.0,496.0,,0.0,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.4,0,0,0
313,,,0.05,0.05,,,,,,,0.0,0.0,8.0,4.0,,,0.0,0.0,384.0,409.0,,,,,0.0,0.0,,,49.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.4,0,0,0
646,1.0,1.0,0.05,0.05,0.174,0.203,22.0,19.0,,,0.0,0.0,40.0,64.0,,,3.0,3.0,716.0,705.0,,0.0,,,0.0,0.0,0.53,1.12,64.0,65.0,0.67,16.0,2.1,0.41,0.003,0.003,,,0.73,0.5,1.0,1.0,18.9,21.6,23.0,25.0,1.0,1.0,,,0.5,0.5,7.6,7.82,0,0,0
462,,,0.05,0.06,,,,,,,0.0,0.0,24.0,6.0,4.0,2.8,,,577.0,558.0,,,,,0.0,0.0,,,42.0,175.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.2,1.3,7.6,7.8,0,0,0
172,5.0,5.0,0.18,0.21,0.544,0.552,104.0,104.0,,1.0,0.0,2.0,70.0,300.0,,,17.0,13.0,953.0,964.0,0.0,0.0,,0.0,0.0,0.0,1.06,1.08,200.0,200.0,22.0,20.0,0.2,0.27,0.003,0.003,,2.0,4.1,3.52,1.0,1.0,108.0,108.0,22.0,21.0,1.0,1.0,,2.0,2.1,2.5,8.05,8.11,0,1,1
769,,,0.05,0.05,,,,,,,100.0,4.0,300.0,35.0,,,0.0,0.0,464.0,467.0,0.0,0.0,,,0.0,0.0,,,27.0,20.0,10.0,10.0,,,,,1.0,1.0,1.5,1.4,,,4.0,4.3,14.0,16.0,,,1.0,,1.0,1.0,7.6,6.9,1,1,1
382,10.0,10.0,0.12,0.1,0.2,0.2,2.5,3.4,,,0.0,0.0,0.0,9.0,,6.0,0.0,0.0,376.0,424.0,0.0,0.0,,,0.0,0.0,1.1,1.1,105.0,131.0,11.0,10.0,1.0,1.0,0.02,0.02,1.0,1.0,1.3,0.9,,0.0,34.0,34.0,8.5,10.0,,0.0,1.0,1.0,1.8,2.2,7.5,8.05,0,0,0
339,,,0.05,0.177,,,,,,0.0,0.0,,8.0,62.0,,,3.0,3.0,561.0,580.0,0.0,0.0,,0.0,0.0,,,,56.0,106.0,5.0,18.0,,1.5,,0.028,1.0,1.0,1.2,,,,52.4,,20.0,,,,,1.0,1.0,1.1,7.6,8.15,0,0,1
772,,,,,,,,,,,0.0,0.0,0.0,13.0,,,0.0,0.0,274.0,279.0,,,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.9,7.8,0,0,0
566,,10.0,,0.05,,0.1,,1.2,,,0.0,0.0,4.0,4.0,,,0.0,0.0,395.0,400.0,,0.0,,,0.0,0.0,,0.2,20.0,20.0,10.0,10.0,,1.0,,0.002,1.0,1.0,,0.9,,,,3.6,,1.1,,,1.0,1.0,1.0,1.0,7.7,7.3,0,0,0
1507,,,0.05,0.05,,,,,,,,0.0,,0.0,,,0.0,0.0,603.0,534.0,,,,,,0.0,,,20.0,20.0,10.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.2,7.3,0,0,0
1303,,76.9,,0.05,,0.285,,43.0,0.0,0.0,,,11.0,4.0,,,2.0,8.0,523.0,485.0,,0.0,0.0,0.0,,,,0.59,45.0,150.0,5.0,14.6,,0.71,,0.01,2.0,2.0,,0.72,,,,47.1,,6.0,,,2.0,2.0,1.3,17.0,7.7,8.0,0,0,1
901,,,,,,,,,0.0,0.0,,,4.0,0.0,,,4.0,2.0,587.0,606.0,,,0.0,0.0,,,,,13.0,22.3,5.0,5.0,,,,,2.0,1.0,,,,,,,,,,,2.0,1.0,3.2,1.0,7.3,7.7,0,0,0
825,,,0.19,0.5,,,,273.0,0.0,3.0,,,7.0,16.0,,,2.0,4.0,723.0,1161.0,,,0.0,0.0,,,,,18.0,90.0,26.0,76.0,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,7.7,7.9,0,1,1
1321,,,,,,,,,0.0,0.0,,,4.0,300.0,,,5.0,12.5,698.0,640.0,,,0.0,0.0,,,,,59.0,260.0,,,,,,,1.0,4.0,,,,,,,,,,,1.0,4.0,1.0,1.0,7.6,8.1,0,1,0
1192,,,,,,,,,0.0,0.0,,,177.0,38.0,,,5.0,4.0,554.0,600.0,,,0.0,0.0,,,,,60.0,160.0,,,,,,,2.0,4.0,,,,,,,,,,,2.0,4.0,1.0,1.1,7.5,7.6,0,0,0
420,,,,0.05,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,541.0,690.0,,,,,0.0,0.0,,,,20.0,,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.1,7.2,0,0,0
709,,,0.05,0.06,0.856,0.949,,,,,0.0,0.0,4.0,36.0,,,3.0,3.0,439.0,446.0,,,,,0.0,0.0,0.8,1.42,20.0,42.0,,,,,0.003,0.003,,,,,1.0,1.0,,,,,1.0,1.0,,,0.5,0.5,7.33,7.8,0,0,1
1906,5.0,,0.35,0.39,0.414,,132.0,,0.0,0.0,,,132.0,,,,8.0,9.0,964.0,923.0,0.0,,0.0,0.0,,,1.0,,56.0,290.0,6.5,9.3,0.63,,0.01,,2.0,,4.3,,,,117.8,,3.0,,,,,,1.0,0.5,7.5,7.7,0,1,1
331,10.0,,0.05,0.05,0.1,,1.9,,,,0.0,0.0,0.0,,,,0.0,0.0,553.0,526.0,0.0,,,,0.0,0.0,0.1,,51.0,20.0,10.0,10.0,1.0,,0.002,,1.0,1.0,1.7,,,,3.4,,2.1,,,,1.0,1.0,1.0,1.0,7.2,7.2,0,0,1
989,5.0,,0.21,,0.002,,128.0,,1.0,0.0,,,23.0,15.0,,,4.0,4.0,717.0,693.0,0.0,,0.0,0.0,,,0.38,,23.0,29.0,63.0,29.0,0.86,,0.01,,2.0,2.0,0.8,,,,55.2,,5.0,,,,2.0,2.0,1.0,1.0,7.6,7.8,1,0,1
936,,,0.11,0.13,,,,,,,0.0,0.0,28.0,9.0,,,7.5,8.2,749.0,743.0,,,,,0.0,0.0,,,,,,,,,0.004,0.011,2.0,2.0,,,,,,,,,,,2.0,2.0,0.54,0.5,7.97,7.92,0,0,0
783,,,,,,,,,,,0.0,0.0,0.0,111.0,,,0.0,0.0,434.0,562.0,,,,,0.0,0.0,,,,20.0,,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.6,7.5,0,0,0
830,,,0.36,,,,,,0.0,0.0,,,0.0,3.0,,,3.0,3.0,615.0,622.0,,,0.0,0.0,,,,,130.0,90.0,41.0,40.0,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,7.6,7.7,0,0,1
803,,,,,,,,,,,0.0,0.0,16.0,10.0,,,0.0,5.0,494.0,500.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.0,7.5,0,0,0
1081,,5.0,,0.27,,0.274,,14.0,0.0,0.0,,,8.0,66.0,,,20.0,6.0,503.0,596.0,,0.0,0.0,0.0,,,,0.63,2300.0,1280.0,,21.3,,0.5,,0.01,4.0,4.0,,3.1,,,,28.4,,3.0,,,4.0,,11.0,11.0,7.6,7.6,1,1,1
458,,,0.05,0.05,,,,,,,0.0,0.0,,1.0,3.0,2.7,,,422.0,425.0,,,,,0.0,0.0,,,389.0,25.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.8,0.3,8.2,8.0,1,0,0
725,,,0.05,0.05,,,13.0,,0.0,,,0.0,10.0,18.0,,,4.0,3.0,595.0,603.0,0.0,0.0,0.0,,,0.0,1.4,,31.0,50.0,5.0,,0.52,,0.01,,2.0,,0.96,2.64,,1.0,13.8,,32.0,,,1.0,2.0,,1.0,0.5,7.5,7.36,0,0,0
